idx_feat_u,x,y,idx_part_u,idx_vert_u,vert_type,idx_feat_f,dist_feat_f,d,az,iF,interface,linkL,linkR,lengthL,lengthR,segmentL,segmentR,azimuthL,azimuthR,newvar,newflamvar
1,-98513.0,-102679.0,1011,163,5,1,326.8088126106761,-1.0,-1.0,-1,0,0,0,8.54400374531753,5.0,-1,-1,159.4439547804165,323.13010235415595,245811.0,1
1,-98510.0,-102687.0,1011,164,5,1,329.3706119252293,-1.0,-1.0,-1,0,0,0,1.0,8.54400374531753,-1,-1,90.0,339.44395478041656,245811.0,1
1,-98509.0,-102687.0,1011,165,5,1,328.5909310982274,-1.0,-1.0,-1,0,0,0,6.4031242374328485,1.0,-1,-1,231.34019174590992,270.0,245811.0,1
1,-98514.0,-102691.0,1011,166,5,1,334.9940297975473,-1.0,-1.0,-1,0,0,0,1.0,6.4031242374328485,-1,-1,180.0,51.34019174590992,245811.0,1
1,-98514.0,-102692.0,1011,167,5,1,335.62181097181394,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,180.0,0.0,245811.0,1
1,-98514.0,-102693.0,1011,168,5,1,336.25139404915484,-1.0,-1.0,-1,0,0,0,41.78516483155236,1.0,-1,-1,158.96248897457818,0.0,245811.0,1
1,-98499.0,-102732.0,1011,169,5,1,351.4498541755282,-1.0,-1.0,-1,0,1,0,470.0,41.78516483155236,10,-1,270.0,338.96248897457815,245811.0,1
1,-98969.0,-102732.0,1011,170,5,1,754.2207899547718,754.2207899547718,69.18610773063074,1,1,1,1,82.0,470.0,10,11,0.0,90.0,245811.0,1
1,-98969.0,-102650.0,1011,171,5,1,729.1234463381355,-1.0,-1.0,-1,0,0,1,45.221676218380054,82.0,-1,11,125.09581678702617,180.0,245811.0,1
1,-98932.0,-102676.0,1011,172,5,1,700.8337891397646,-1.0,-1.0,-1,0,0,0,1.0,45.221676218380054,-1,-1,90.0,305.09581678702614,245811.0,1
1,-98931.0,-102676.0,1011,173,5,1,699.8807041203522,-1.0,-1.0,-1,0,1,0,1.0,1.0,11,-1,90.0,270.0,245811.0,1
1,-98930.0,-102676.0,1011,174,5,1,698.9277502002622,698.9277502002622,72.34277417134163,1,1,1,1,1.4142135623730951,1.0,11,12,45.0,270.0,245811.0,1
1,-98929.0,-102675.0,1011,175,5,1,697.6718426309034,697.6718426309034,72.3961193370287,1,1,1,1,17.029386365926403,1.4142135623730951,11,12,40.23635830927382,225.00000000000006,245811.0,1
1,-98918.0,-102662.0,1011,176,5,1,683.315446920381,683.315446920381,73.15619144827258,1,1,1,1,5.830951894845301,17.029386365926403,11,12,30.963756532073518,220.2363583092738,245811.0,1
1,-98915.0,-102657.0,1011,177,5,1,679.0066273608822,679.0066273608822,73.48664916491468,1,1,1,1,1.0,5.830951894845301,11,12,0.0,210.96375653207352,245811.0,1
1,-98915.0,-102656.0,1011,178,5,1,678.7230657639388,678.7230657639388,73.56758430890486,1,1,1,1,7.0,1.0,11,12,0.0,180.0,245811.0,1
1,-98915.0,-102649.0,1011,179,5,1,676.7761816139808,676.7761816139808,74.13600661312972,1,1,1,1,1.0,7.0,11,12,0.0,180.0,245811.0,1
1,-98915.0,-102648.0,1011,180,5,1,676.503510707816,676.503510707816,74.21747491178789,1,1,1,1,7.280109889280518,1.0,11,12,344.0546040990771,180.0,245811.0,1
1,-98917.0,-102641.0,1011,181,5,1,676.563374710751,676.563374710751,74.83401129429122,1,1,1,1,10.816653826391969,7.280109889280518,11,12,326.3099324740203,164.0546040990772,245811.0,1
1,-98923.0,-102632.0,1011,182,5,1,680.0772014999474,680.0772014999474,75.69812179704975,1,1,1,1,62.96824596572466,10.816653826391969,11,12,313.069412558833,146.30993247402026,245811.0,1
1,-98969.0,-102589.0,1011,183,5,1,715.9958100436063,715.9958100436063,79.94566440000565,1,1,1,1,228.0,62.96824596572466,11,12,0.0,133.06941255883297,245811.0,1
1,-98969.0,-102361.0,1011,184,5,1,704.9609918286259,-1.0,-1.0,-1,0,0,1,83.2586331859946,228.0,-1,12,114.10223450116112,180.0,245811.0,1
1,-98893.0,-102395.0,1011,185,5,1,632.7732611291347,-1.0,-1.0,-1,0,0,0,68.76772498781678,83.2586331859946,-1,-1,130.87240829748833,294.10223450116115,245811.0,1
1,-98841.0,-102440.0,1011,186,5,1,577.4989177479036,-1.0,-1.0,-1,0,0,0,4.242640687119285,68.76772498781678,-1,-1,134.99999999999994,310.8724082974883,245811.0,1
1,-98838.0,-102443.0,1011,187,5,1,574.3840178835062,-1.0,-1.0,-1,0,0,0,65.79513659838392,4.242640687119285,-1,-1,133.15238973400542,315.0,245811.0,1
1,-98790.0,-102488.0,1011,188,5,1,526.5472438442728,-1.0,-1.0,-1,0,0,0,48.91829923454004,65.79513659838392,-1,-1,139.14462374110434,313.1523897340054,245811.0,1
1,-98758.0,-102525.0,1011,189,5,1,497.7519462543567,-1.0,-1.0,-1,0,0,0,10.295630140987,48.91829923454004,-1,-1,150.94539590092288,319.1446237411043,245811.0,1
1,-98753.0,-102534.0,1011,190,5,1,493.98481758045966,-1.0,-1.0,-1,0,0,0,24.166091947189145,10.295630140987,-1,-1,155.55604521958347,330.9453959009229,245811.0,1
1,-98743.0,-102556.0,1011,191,5,1,487.7550614806575,-1.0,-1.0,-1,0,0,0,1.0,24.166091947189145,-1,-1,180.0,335.55604521958344,245811.0,1
1,-98743.0,-102557.0,1011,192,5,1,487.94466899434406,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,90.0,0.0,245811.0,1
1,-98742.0,-102557.0,1011,193,5,1,486.96303761168565,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,90.0,270.0,245811.0,1
1,-98741.0,-102557.0,1011,194,5,1,485.9814811286537,-1.0,-1.0,-1,0,1,0,1.0,1.0,12,-1,90.0,270.0,245811.0,1
1,-98740.0,-102557.0,1011,195,4,1,485.0,485.0,78.94491969668763,1,1,1,1,1.0,1.0,12,13,0.0,270.0,245811.0,1
1,-98740.0,-102556.0,1011,196,5,1,484.809240836022,-1.0,-1.0,-1,0,1,1,1.0,1.0,12,13,90.0,180.0,245811.0,1
1,-98739.0,-102556.0,1011,197,4,1,483.8274485805864,483.8274485805864,79.03843643637052,1,1,1,1,1.0,1.0,12,13,0.0,270.0,245811.0,1
1,-98739.0,-102555.0,1011,198,4,1,483.6382945962819,483.6382945962819,79.15474330306917,1,1,1,1,6.0,1.0,12,13,0.0,180.0,245811.0,1
1,-98739.0,-102549.0,1011,199,4,1,482.5453346577915,482.5453346577915,79.85445556610367,1,1,1,1,6.082762530298219,6.0,12,13,350.5376777919744,180.0,245811.0,1
1,-98740.0,-102543.0,1011,200,5,1,482.5111397677778,-1.0,-1.0,-1,0,1,1,1.0,6.082762530298219,12,13,90.0,170.53767779197443,245811.0,1
1,-98739.0,-102543.0,1011,201,4,1,481.5246618814035,481.5246618814035,80.55723934106516,1,1,1,1,1.0,1.0,12,13,0.0,270.0,245811.0,1
1,-98739.0,-102542.0,1011,202,4,1,481.361610434401,481.361610434401,80.67465514596643,1,1,1,1,123.00406497347964,1.0,12,13,0.46580908276496846,180.0,245811.0,1
1,-98738.0,-102419.0,1011,203,5,1,476.13128441638867,-1.0,-1.0,-1,0,0,1,48.83646178829912,123.00406497347964,-1,13,42.51044707800085,180.46580908276496,245811.0,1
1,-98705.0,-102383.0,1011,204,5,1,448.3770734549214,-1.0,-1.0,-1,0,0,0,1.0,48.83646178829912,-1,-1,0.0,222.51044707800085,245811.0,1
1,-98705.0,-102382.0,1011,205,5,1,448.5588032800159,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,0.0,180.0,245811.0,1
1,-98705.0,-102381.0,1011,206,5,1,448.7426879627121,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,0.0,180.0,245811.0,1
1,-98705.0,-102380.0,1011,207,5,1,448.9287248550709,-1.0,-1.0,-1,0,0,0,22.67156809750927,1.0,-1,-1,311.4236656250026,180.0,245811.0,1
1,-98722.0,-102365.0,1011,208,5,1,468.5776349763185,-1.0,-1.0,-1,0,1,0,157.07959765672945,22.67156809750927,13,-1,358.17591016762395,131.42366562500268,245811.0,1
1,-98727.0,-102208.0,1011,209,4,1,419.4865909656708,426.20183012277175,60.78870774227188,1,1,1,1,8.54400374531753,157.07959765672945,13,14,20.556045219583464,178.17591016762387,245811.0,1
1,-98724.0,-102200.0,1011,210,4,1,413.26020858534156,419.7153797515645,61.54206724377475,1,1,1,1,8.54400374531753,8.54400374531753,13,14,20.556045219583464,200.5560452195835,245811.0,1
1,-98721.0,-102192.0,1011,211,4,1,407.1179190357506,413.30376238306854,62.31893843151473,1,1,1,1,67.89698078707183,8.54400374531753,13,14,46.19348942398204,200.5560452195835,245811.0,1
1,-98672.0,-102145.0,1011,212,4,1,343.5476677260377,348.5885827160723,65.42001560927763,1,1,1,1,1.0,67.89698078707183,13,14,0.0,226.19348942398202,245811.0,1
1,-98672.0,-102144.0,1011,213,4,1,343.1850812608264,348.1738071710737,65.56966437300251,1,1,1,1,14.866068747318506,1.0,13,14,19.65382405805332,180.0,245811.0,1
1,-98667.0,-102130.0,1011,214,4,1,333.65401241405743,333.65401241405743,70.75047412731828,1,1,1,1,49.658836071740545,14.866068747318506,13,14,25.016893478100037,199.65382405805332,245811.0,1
1,-98646.0,-102085.0,1011,215,4,1,301.09965127844305,301.09965127844305,77.53311133682249,1,1,1,1,10.295630140987,49.658836071740545,13,14,29.054604099077142,205.01689347810003,245811.0,1
1,-98641.0,-102076.0,1011,216,4,1,294.37561040276415,294.37561040276415,79.03360905565947,1,1,1,1,17.804493814764857,10.295630140987,13,14,51.84277341263095,209.05460409907712,245811.0,1
1,-98627.0,-102065.0,1011,217,4,1,278.65749586185547,278.65749586185547,80.7066914006029,1,1,1,1,1.4142135623730951,17.804493814764857,13,14,45.0,231.8427734126309,245811.0,1
1,-98626.0,-102064.0,1011,218,4,1,277.5103601669675,277.5103601669675,80.87710379462152,1,1,1,1,114.75626344561765,1.4142135623730951,13,14,10.03690245396347,225.00000000000006,245811.0,1
1,-98606.0,-101951.0,1011,219,5,1,251.0019920239678,-1.0,-1.0,-1,0,0,1,1.0,114.75626344561765,-1,14,0.0,190.03690245396345,245811.0,1
1,-98606.0,-101950.0,1011,220,5,1,251.00796800101784,-1.0,-1.0,-1,0,0,0,17.0,1.0,-1,-1,0.0,180.0,245811.0,1
1,-98606.0,-101933.0,1011,221,5,1,251.7180962902747,-1.0,-1.0,-1,0,0,0,1.0,17.0,-1,-1,0.0,180.0,245811.0,1
1,-98606.0,-101932.0,1011,222,5,1,251.79555198613022,-1.0,-1.0,-1,0,0,0,1.4142135623730951,1.0,-1,-1,315.0,180.0,245811.0,1
1,-98607.0,-101931.0,1011,223,5,1,252.87348615463821,-1.0,-1.0,-1,0,0,0,13.92838827718412,1.4142135623730951,-1,-1,291.0375110254218,134.99999999999994,245811.0,1
1,-98620.0,-101926.0,1011,224,5,1,266.2724168966812,-1.0,-1.0,-1,0,0,0,2.0,13.92838827718412,-1,-1,0.0,111.03751102542182,245811.0,1
1,-98620.0,-101924.0,1011,225,5,1,266.47513955339247,-1.0,-1.0,-1,0,0,0,15.556349186104045,2.0,-1,-1,45.0,180.0,245811.0,1
1,-98609.0,-101913.0,1011,226,5,1,256.9766526359934,-1.0,-1.0,-1,0,0,0,1.4142135623730951,15.556349186104045,-1,-1,45.0,225.00000000000006,245811.0,1
1,-98608.0,-101912.0,1011,227,5,1,256.14253844295365,-1.0,-1.0,-1,0,0,0,6.324555320336759,1.4142135623730951,-1,-1,18.434948822922006,225.00000000000006,245811.0,1
1,-98606.0,-101906.0,1011,228,5,1,255.180328395431,-1.0,-1.0,-1,0,0,0,1.0,6.324555320336759,-1,-1,0.0,198.43494882292202,245811.0,1
1,-98606.0,-101905.0,1011,229,5,1,255.36248745655655,-1.0,-1.0,-1,0,1,0,9.0,1.0,14,-1,0.0,180.0,245811.0,1
1,-98606.0,-101896.0,1011,230,4,1,257.1711492372346,271.6928412748485,112.50631173980767,1,1,1,1,1.4142135623730951,9.0,14,15,45.0,180.0,245811.0,1
1,-98605.0,-101895.0,1011,231,4,1,256.4156781478075,271.15493725912495,112.78240573048174,1,1,1,1,12.727922061357855,1.4142135623730951,14,15,45.0,225.00000000000006,245811.0,1
1,-98596.0,-101886.0,1011,232,4,1,249.8739682319869,266.6027006614899,115.31550915833826,1,1,1,1,1.4142135623730951,12.727922061357855,14,15,45.0,225.00000000000006,245811.0,1
1,-98595.0,-101885.0,1011,233,4,1,249.1766441703556,266.1296676434253,115.60218755144177,1,1,1,1,2.0,1.4142135623730951,14,15,0.0,225.00000000000006,245811.0,1
1,-98595.0,-101883.0,1011,234,4,1,249.7218452598811,267.0,115.98923358383306,1,1,1,1,1.0,2.0,14,15,90.0,180.0,245811.0,1
1,-98594.0,-101883.0,1011,235,4,1,248.76092940813675,266.101484400219,116.08358537123964,1,1,1,1,1.0,1.0,14,15,0.0,270.0,245811.0,1
1,-98594.0,-101882.0,1011,236,4,1,249.04015740438328,266.54267950930483,116.27665203802506,1,1,1,1,1.0,1.0,14,15,90.0,180.0,245811.0,1
1,-98593.0,-101882.0,1011,237,4,1,248.08063205337092,265.64638149238925,116.37213682354499,1,1,1,1,4.0,1.0,14,15,0.0,270.0,245811.0,1
1,-98593.0,-101878.0,1011,238,4,1,249.23884127479008,267.4471910489994,117.13990592932097,1,1,1,1,12.727922061357855,4.0,14,15,45.0,180.0,245811.0,1
1,-98584.0,-101869.0,1011,239,5,1,243.57750306627253,-1.0,-1.0,-1,0,0,1,1.4142135623730951,12.727922061357855,-1,15,134.99999999999994,225.00000000000006,245811.0,1
1,-98583.0,-101870.0,1011,240,5,1,242.2973379961076,-1.0,-1.0,-1,0,0,0,1.0,1.4142135623730951,-1,-1,90.0,315.0,245811.0,1
1,-98582.0,-101870.0,1011,241,5,1,241.3565826738521,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,90.0,270.0,245811.0,1
1,-98581.0,-101870.0,1011,242,5,1,240.41630560342617,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,0.0,270.0,245811.0,1
1,-98581.0,-101869.0,1011,243,5,1,240.75921581530375,-1.0,-1.0,-1,0,0,0,2.8284271247461903,1.0,-1,-1,45.0,180.0,245811.0,1
1,-98579.0,-101867.0,1011,244,5,1,239.58505796480713,-1.0,-1.0,-1,0,0,0,1.4142135623730951,2.8284271247461903,-1,-1,45.0,225.00000000000006,245811.0,1
1,-98578.0,-101866.0,1011,245,5,1,239.0083680543424,-1.0,-1.0,-1,0,0,0,1.0,1.4142135623730951,-1,-1,0.0,225.00000000000006,245811.0,1
1,-98578.0,-101865.0,1011,246,5,1,239.370006475331,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,0.0,180.0,245811.0,1
1,-98578.0,-101864.0,1011,247,5,1,239.7352706632881,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,270.0,180.0,245811.0,1
1,-98579.0,-101864.0,1011,248,5,1,240.66574330386118,-1.0,-1.0,-1,0,0,0,18.601075237738275,1.0,-1,-1,306.25383773744477,90.0,245811.0,1
1,-98594.0,-101853.0,1011,249,5,1,258.69286808878206,-1.0,-1.0,-1,0,0,0,51.66236541235796,18.601075237738275,-1,-1,312.6467031338917,126.25383773744474,245811.0,1
1,-98632.0,-101818.0,1011,250,5,1,307.7092783781471,-1.0,-1.0,-1,0,0,0,3.1622776601683795,51.66236541235796,-1,-1,341.56505117707803,132.64670313389175,245811.0,1
1,-98633.0,-101815.0,1011,251,5,1,309.92418427738096,-1.0,-1.0,-1,0,0,0,1.0,3.1622776601683795,-1,-1,270.0,161.56505117707798,245811.0,1
1,-98634.0,-101815.0,1011,252,5,1,310.82149217838844,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,270.0,90.0,245811.0,1
1,-98635.0,-101815.0,1011,253,5,1,311.7194251245822,-1.0,-1.0,-1,0,0,0,35.05709628591621,1.0,-1,-1,273.27048792318357,90.0,245811.0,1
1,-98670.0,-101813.0,1011,254,5,1,344.30509726113553,-1.0,-1.0,-1,0,0,0,1.0,35.05709628591621,-1,-1,270.0,93.27048792318355,245811.0,1
1,-98671.0,-101813.0,1011,255,5,1,345.2202195700594,-1.0,-1.0,-1,0,0,0,36.013886210738214,1.0,-1,-1,271.5911402711946,90.0,245811.0,1
1,-98707.0,-101812.0,1011,256,5,1,378.8192180974983,-1.0,-1.0,-1,0,0,0,80.05623023850174,36.013886210738214,-1,-1,272.1475854282985,91.59114027119459,245811.0,1
1,-98787.0,-101809.0,1011,257,5,1,455.05274419565916,-1.0,-1.0,-1,0,0,0,22.20360331117452,80.05623023850174,-1,-1,277.76516601842536,92.1475854282985,245811.0,1
1,-98809.0,-101806.0,1011,258,5,1,476.8983120121102,-1.0,-1.0,-1,0,0,0,1.0,22.20360331117452,-1,-1,270.0,97.76516601842533,245811.0,1
1,-98810.0,-101806.0,1011,259,5,1,477.85039499826723,-1.0,-1.0,-1,0,0,0,57.723478758647246,1.0,-1,-1,255.96375653207357,90.0,245811.0,1
1,-98866.0,-101820.0,1011,260,5,1,527.7736257146619,-1.0,-1.0,-1,0,0,0,49.36598018878993,57.723478758647246,-1,-1,263.01894259317027,75.96375653207352,245811.0,1
1,-98915.0,-101826.0,1011,261,5,1,574.0,-1.0,-1.0,-1,0,0,0,25.0,49.36598018878993,-1,-1,270.0,83.01894259317021,245811.0,1
1,-98940.0,-101826.0,1011,262,5,1,598.4154075556544,-1.0,-1.0,-1,0,0,0,7.0710678118654755,25.0,-1,-1,278.13010235415595,90.0,245811.0,1
1,-98947.0,-101825.0,1011,263,5,1,605.4692395159311,-1.0,-1.0,-1,0,0,0,1.0,7.0710678118654755,-1,-1,180.0,98.130102354156,245811.0,1
1,-98947.0,-101826.0,1011,264,5,1,605.2602745926747,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,270.0,0.0,245811.0,1
1,-98948.0,-101826.0,1011,265,5,1,606.2384019509157,-1.0,-1.0,-1,0,0,0,1.4142135623730951,1.0,-1,-1,225.00000000000006,90.0,245811.0,1
1,-98949.0,-101827.0,1011,266,5,1,607.0098845982658,-1.0,-1.0,-1,0,0,0,27.65863337187866,1.4142135623730951,-1,-1,192.52880770915152,45.0,245811.0,1
1,-98955.0,-101854.0,1011,267,5,1,607.9506558924005,-1.0,-1.0,-1,0,0,0,76.2954782408499,27.65863337187866,-1,-1,190.57352341856094,12.52880770915151,245811.0,1
1,-98969.0,-101929.0,1011,268,5,1,614.4306307468728,-1.0,-1.0,-1,0,1,0,197.0,76.2954782408499,15,-1,0.0,10.57352341856091,245811.0,1
1,-98969.0,-101732.0,1011,269,5,1,652.2238879403299,669.940295847324,113.58040699086082,1,1,1,1,558.0,197.0,15,16,90.0,180.0,245811.0,1
1,-98411.0,-101732.0,1011,270,5,1,221.0,-1.0,-1.0,-1,0,1,1,24.596747752497688,558.0,15,16,116.56505117707793,270.0,245811.0,1
1,-98389.0,-101743.0,1011,271,3,1,203.0221662774782,201.17107399375786,154.17900802581238,1,1,0,1,-1.0,24.596747752497688,16,16,-1.0,296.565051177078,245811.0,1
1,-98727.0,-102580.0,1021,272,4,1,477.31017169132275,477.31017169132275,75.93464282547703,1,1,1,0,1.0,-1.0,16,17,270.0,-1.0,245811.0,1
1,-98728.0,-102580.0,1021,273,4,1,478.28025257164865,478.28025257164865,75.96375653207352,1,1,1,1,1.0,1.0,16,17,270.0,90.0,245811.0,1
1,-98729.0,-102580.0,1021,274,4,1,479.2504564421405,479.2504564421405,75.99275236943272,1,1,1,1,1.0,1.0,16,17,270.0,90.0,245811.0,1
1,-98730.0,-102580.0,1021,275,4,1,480.22078255735664,480.22078255735664,76.02163103715102,1,1,1,1,1.4142135623730951,1.0,16,17,225.00000000000006,90.0,245811.0,1
1,-98731.0,-102581.0,1021,276,5,1,481.43327678921406,-1.0,-1.0,-1,0,0,1,1.0,1.4142135623730951,-1,17,180.0,45.0,245811.0,1
1,-98731.0,-102582.0,1021,277,5,1,481.67727785312854,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,180.0,0.0,245811.0,1
1,-98731.0,-102583.0,1021,278,5,1,481.9232304008596,-1.0,-1.0,-1,0,1,0,3.1622776601683795,1.0,17,-1,161.56505117707798,0.0,245811.0,1
1,-98730.0,-102586.0,1021,279,4,1,481.7053041019997,481.7053041019997,75.32908604198373,1,1,1,1,1.0,3.1622776601683795,17,18,90.0,341.56505117707803,245811.0,1
1,-98729.0,-102586.0,1021,280,5,1,480.73797436857427,-1.0,-1.0,-1,0,0,1,1.0,1.0,-1,18,180.0,270.0,245811.0,1
1,-98729.0,-102587.0,1021,281,5,1,480.9927234376836,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,90.0,0.0,245811.0,1
1,-98728.0,-102587.0,1021,282,5,1,480.02604096027954,-1.0,-1.0,-1,0,0,0,1.0,1.0,-1,-1,90.0,270.0,245811.0,1
1,-98727.0,-102587.0,1021,283,5,1,479.05949526128796,-1.0,-1.0,-1,0,1,0,1.0,1.0,18,-1,90.0,270.0,245811.0,1
1,-98726.0,-102587.0,1021,284,4,1,478.0930871702706,478.0930871702706,75.09174198774471,1,1,1,1,1.0,1.0,18,19,0.0,270.0,245811.0,1
1,-98726.0,-102586.0,1021,285,4,1,477.8367922209423,477.8367922209423,75.20761248040664,1,1,1,1,1.0,1.0,18,19,0.0,180.0,245811.0,1
1,-98726.0,-102585.0,1021,286,4,1,477.582453614033,477.582453614033,75.32360686255,1,1,1,1,1.0,1.0,18,19,0.0,180.0,245811.0,1
1,-98726.0,-102584.0,1021,287,4,1,477.33007447677124,477.33007447677124,75.4397243806431,1,1,1,1,1.0,1.0,18,19,0.0,180.0,245811.0,1
1,-98726.0,-102583.0,1021,288,4,1,477.07965791888466,477.07965791888466,75.55596427550779,1,1,1,1,2.23606797749979,1.0,18,19,333.434948822922,180.0,245811.0,1
1,-98727.0,-102581.0,1021,289,4,1,477.55418540726873,477.55418540726873,75.81826222948553,1,1,1,1,1.0,2.23606797749979,18,19,0.0,153.43494882292208,245811.0,1
1,-98727.0,-102580.0,1021,290,4,1,477.31017169132275,477.31017169132275,75.93464282547703,1,1,0,1,-1.0,1.0,18,19,-1.0,180.0,245811.0,1
2,-98388.0,-101741.0,2011,291,5,1,204.27677303110113,-1.0,-1.0,-1,0,0,0,12.727922061357855,-1.0,-1,20,45.0,-1.0,245811.0,1
2,-98379.0,-101732.0,2011,292,5,1,203.21663317750347,-1.0,-1.0,-1,0,1,0,79.0,12.727922061357855,19,-1,90.0,225.00000000000006,245811.0,1
2,-98300.0,-101732.0,2011,293,3,1,150.2431362824938,148.51930296883953,136.93058744116644,1,1,1,1,24.166091947189145,79.0,19,20,245.55604521958347,270.0,245811.0,1
2,-98322.0,-101742.0,2011,294,3,1,157.20050890502867,156.23747889301322,136.9305874411647,1,1,1,1,24.331050121192877,24.166091947189145,19,20,170.53767779197443,65.55604521958347,245811.0,1
2,-98318.0,-101766.0,2011,295,3,1,136.02940858505562,135.97329683694568,136.93058744116541,1,1,1,1,32.31098884280702,24.331050121192877,19,20,291.8014094863518,350.5376777919744,245811.0,1
2,-98348.0,-101754.0,2011,296,3,1,165.51737068960466,165.51737068960466,133.5311992856142,1,1,1,1,35.22782990761707,32.31098884280702,19,20,214.59228868750995,111.80140948635182,245811.0,1
2,-98368.0,-101783.0,2011,297,3,1,158.66001386612822,156.01792444694658,154.17900802580638,1,1,1,1,2.8284271247461903,35.22782990761707,19,20,225.00000000000006,34.59228868750995,245811.0,1
2,-98370.0,-101785.0,2011,298,3,1,157.2800050864699,155.0887278003372,154.17900802580618,1,1,1,1,9.486832980505138,2.8284271247461903,19,20,198.43494882292202,45.0,245811.0,1
2,-98373.0,-101794.0,2011,299,5,1,149.57606760441325,-1.0,-1.0,-1,0,0,1,6.324555320336759,9.486832980505138,-1,20,251.565051177078,18.434948822922006,245811.0,1
2,-98379.0,-101796.0,2011,300,5,1,149.6963593411677,-1.0,-1.0,-1,0,0,0,9.848857801796104,6.324555320336759,-1,-1,156.03751102542185,71.56505117707799,245811.0,1
2,-98375.0,-101805.0,2011,301,5,1,139.86421987055874,-1.0,-1.0,-1,0,0,0,4.47213595499958,9.848857801796104,-1,-1,116.56505117707793,336.0375110254218,245811.0,1
2,-98371.0,-101807.0,2011,302,5,1,136.6235704408284,-1.0,-1.0,-1,0,0,0,1.0,4.47213595499958,-1,-1,90.0,296.565051177078,245811.0,1
2,-98370.0,-101807.0,2011,303,5,1,136.2974687952788,-1.0,-1.0,-1,0,0,0,6.324555320336759,1.0,-1,-1,108.43494882292201,270.0,245811.0,1
2,-98364.0,-101809.0,2011,304,5,1,132.5631924781536,-1.0,-1.0,-1,0,0,0,1.0,6.324555320336759,-1,-1,90.0,288.434948822922,245811.0,1
2,-98363.0,-101809.0,2011,305,5,1,132.2800060477773,-1.0,-1.0,-1,0,0,0,19.313207915827967,1.0,-1,-1,111.25050550713328,270.0,245811.0,1
2,-98345.0,-101816.0,2011,306,5,1,121.0826164236634,-1.0,-1.0,-1,0,0,0,6.324555320336759,19.313207915827967,-1,-1,161.56505117707798,291.2505055071332,245811.0,1
2,-98343.0,-101822.0,2011,307,5,1,115.26057435220423,-1.0,-1.0,-1,0,0,0,19.697715603592208,6.324555320336759,-1,-1,66.03751102542182,341.56505117707803,245811.0,1
2,-98325.0,-101814.0,2011,308,5,1,110.38568747804219,-1.0,-1.0,-1,0,0,0,13.152946437965905,19.697715603592208,-1,-1,81.2538377374448,246.03751102542176,245811.0,1
2,-98312.0,-101812.0,2011,309,5,1,100.9554357129917,-1.0,-1.0,-1,0,1,0,21.587033144922902,13.152946437965905,20,-1,103.39249775375107,261.25383773744477,245811.0,1
2,-98291.0,-101817.0,2011,310,2,1,81.05553651663777,80.80999612952702,133.45184230101972,1,1,1,1,38.3275357934736,21.587033144922902,20,21,172.50414236027015,283.39249775375106,245811.0,1
2,-98286.0,-101855.0,2011,311,2,1,55.54277630799526,51.04593608937479,133.45184230101268,1,1,1,1,48.010415536631214,38.3275357934736,20,21,234.32359177813797,352.5041423602701,245811.0,1
2,-98325.0,-101883.0,2011,312,2,1,53.009433122794285,47.27287939692005,154.17900802581738,1,1,1,1,4.123105625617661,48.010415536631214,20,21,194.03624346792654,54.32359177813803,245811.0,1
2,-98326.0,-101887.0,2011,313,2,1,49.0,44.10780331935425,154.17900802579865,1,1,1,1,5.385164807134504,4.123105625617661,20,21,248.19859051364818,14.036243467926484,245811.0,1
2,-98331.0,-101889.0,2011,314,2,1,47.265209192385896,44.48528945704631,154.1790080258085,1,1,1,1,13.0,5.385164807134504,20,21,157.38013505195963,68.19859051364818,245811.0,1
2,-98326.0,-101901.0,2011,315,2,1,35.0,31.505573799548042,154.17900802579845,1,1,1,1,18.384776310850235,13.0,20,21,202.38013505195957,337.3801350519596,245811.0,1
2,-98333.0,-101918.0,2011,316,2,1,19.313207915827967,19.251793022205828,154.17900802582582,1,1,1,1,19.313207915827967,18.384776310850235,20,21,158.74949449286672,22.380135051959556,245811.0,1
2,-98326.0,-101936.0,2011,317,1,1,0.0,0.0,360.0,1,1,1,1,33.12099032335839,19.313207915827967,20,21,241.1134182330893,338.7494944928667,245811.0,1
2,-98355.0,-101952.0,2011,318,1,1,0.0,0.0,360.0,1,1,1,1,41.10960958218893,33.12099032335839,20,21,251.565051177078,61.11341823308931,245811.0,1
2,-98394.0,-101965.0,2011,319,2,1,41.10960958218893,38.99999999998545,90.00000000002137,1,1,1,1,18.973665961010276,41.10960958218893,20,21,288.434948822922,71.56505117707799,245811.0,1
